id,funded_amount,loan_amount,activity,sector,country_code,country,region,currency,posted_time,disbursed_time,funded_time,term_in_months,repayment_interval,date,Gender,funded_year
1238140,300.0,300.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2017-02-14,2017-02-12,2017-02-21,14.0,monthly,2017-02-14,male,2017
1238121,125.0,125.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-02-14,2017-02-12,2017-02-19,14.0,monthly,2017-02-14,male,2017
1238154,600.0,600.0,Retail,Retail,EG,Egypt,Baniswef,EGP,2017-02-14,2017-02-12,2017-03-07,14.0,monthly,2017-02-14,male,2017
1238985,625.0,625.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2017-02-15,2017-02-12,2017-02-22,14.0,monthly,2017-02-15,female,2017
1239052,925.0,925.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2017-02-15,2017-02-12,2017-03-09,14.0,monthly,2017-02-15,male,2017
1238948,625.0,625.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-02-15,2017-02-12,2017-02-20,14.0,monthly,2017-02-15,female,2017
1239062,250.0,250.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2017-02-15,2017-02-12,2017-02-22,14.0,monthly,2017-02-15,male,2017
1239009,850.0,850.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2017-02-15,2017-02-12,2017-03-14,14.0,monthly,2017-02-15,male,2017
1239047,625.0,625.0,Cosmetics Sales,Retail,EG,Egypt,Baniswef,EGP,2017-02-15,2017-02-12,2017-03-13,14.0,monthly,2017-02-15,male,2017
1239017,625.0,625.0,Upholstery,Services,EG,Egypt,Baniswef,EGP,2017-02-15,2017-02-12,2017-02-22,14.0,monthly,2017-02-15,male,2017
1239035,625.0,625.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-02-15,2017-02-12,2017-02-25,14.0,monthly,2017-02-15,male,2017
1241492,100.0,100.0,Sewing,Services,EG,Egypt,Minia,EGP,2017-02-19,2017-01-22,2017-02-25,14.0,monthly,2017-02-19,female,2017
1241494,100.0,100.0,Sewing,Services,EG,Egypt,Minia,EGP,2017-02-19,2017-01-22,2017-02-25,14.0,monthly,2017-02-19,female,2017
1241495,100.0,100.0,Sewing,Services,EG,Egypt,Minia,EGP,2017-02-19,2017-01-22,2017-02-25,14.0,monthly,2017-02-19,female,2017
1244025,100.0,100.0,Sewing,Services,EG,Egypt,Minia,EGP,2017-02-22,2017-01-25,2017-02-28,14.0,monthly,2017-02-22,female,2017
1244835,200.0,200.0,Sewing,Services,EG,Egypt,Baniswef,EGP,2017-02-23,2017-01-25,2017-03-01,14.0,monthly,2017-02-23,female,2017
1244853,75.0,75.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-23,2017-03-01,2017-03-01,14.0,monthly,2017-02-23,female,2017
1244907,100.0,100.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-23,2017-03-01,2017-03-01,14.0,monthly,2017-02-23,female,2017
1244939,75.0,75.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-23,2017-03-01,2017-03-01,14.0,monthly,2017-02-23,male,2017
1244877,100.0,100.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-23,2017-03-01,2017-03-01,14.0,monthly,2017-02-23,female,2017
1244867,100.0,100.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-23,2017-03-01,2017-03-01,14.0,monthly,2017-02-23,female,2017
1244826,75.0,75.0,Sewing,Services,EG,Egypt,Minia,EGP,2017-02-23,2017-01-25,2017-02-28,14.0,monthly,2017-02-23,female,2017
1244818,100.0,100.0,Sewing,Services,EG,Egypt,Minia,EGP,2017-02-23,2017-01-25,2017-03-10,14.0,monthly,2017-02-23,female,2017
1244902,100.0,100.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-23,2017-03-01,2017-03-01,14.0,monthly,2017-02-23,female,2017
1244924,100.0,100.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-23,2017-03-01,2017-03-01,14.0,monthly,2017-02-23,female,2017
1244934,75.0,75.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-23,2017-03-01,2017-03-01,14.0,monthly,2017-02-23,female,2017
1244899,75.0,75.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-23,2017-03-01,2017-03-01,14.0,monthly,2017-02-23,female,2017
1246380,75.0,75.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-26,2017-03-01,2017-03-03,14.0,monthly,2017-02-26,female,2017
1246396,650.0,650.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2017-02-26,2017-02-12,2017-03-06,14.0,monthly,2017-02-26,male,2017
1246394,75.0,75.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-26,2017-03-01,2017-03-04,14.0,monthly,2017-02-26,female,2017
1246388,75.0,75.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-26,2017-03-01,2017-03-03,14.0,monthly,2017-02-26,female,2017
1246375,75.0,75.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-26,2017-03-01,2017-03-03,14.0,monthly,2017-02-26,female,2017
1246392,75.0,75.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-26,2017-03-01,2017-03-03,14.0,monthly,2017-02-26,female,2017
1246395,75.0,75.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-26,2017-03-01,2017-03-03,14.0,monthly,2017-02-26,female,2017
1246376,75.0,75.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-26,2017-03-01,2017-03-03,14.0,monthly,2017-02-26,female,2017
1246390,75.0,75.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-26,2017-03-01,2017-03-03,14.0,monthly,2017-02-26,female,2017
1246378,75.0,75.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-02-26,2017-03-01,2017-03-03,14.0,monthly,2017-02-26,female,2017
1255353,800.0,800.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2017-03-12,2017-02-15,2017-03-17,14.0,monthly,2017-03-12,male,2017
1255371,250.0,250.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-03-12,2017-02-15,2017-03-17,14.0,monthly,2017-03-12,male,2017
1255368,125.0,125.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2017-03-12,2017-02-15,2017-03-15,14.0,monthly,2017-03-12,male,2017
1255354,1150.0,1150.0,Hardware,Retail,EG,Egypt,Minia,EGP,2017-03-12,2017-02-15,2017-03-17,14.0,monthly,2017-03-12,male,2017
1255370,475.0,475.0,Clothing Sales,Clothing,EG,Egypt,Minia,EGP,2017-03-12,2017-02-15,2017-03-18,14.0,monthly,2017-03-12,male,2017
1255360,575.0,575.0,Retail,Retail,EG,Egypt,Minia,EGP,2017-03-12,2017-02-15,2017-03-17,14.0,monthly,2017-03-12,female,2017
1255364,1050.0,1050.0,Farm Supplies,Agriculture,EG,Egypt,Minia,EGP,2017-03-12,2017-02-15,2017-03-29,14.0,monthly,2017-03-12,male,2017
1255366,875.0,875.0,Spare Parts,Retail,EG,Egypt,Minia,EGP,2017-03-12,2017-02-15,2017-03-21,14.0,monthly,2017-03-12,male,2017
1255363,475.0,475.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-03-12,2017-02-15,2017-03-17,14.0,monthly,2017-03-12,female,2017
1255369,350.0,350.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2017-03-12,2017-02-15,2017-03-17,14.0,monthly,2017-03-12,female,2017
1255367,350.0,350.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-03-12,2017-02-15,2017-03-15,14.0,monthly,2017-03-12,female,2017
1255365,400.0,400.0,Retail,Retail,EG,Egypt,Minia,EGP,2017-03-12,2017-02-15,2017-03-19,14.0,monthly,2017-03-12,male,2017
1257212,575.0,575.0,Beauty Salon,Services,EG,Egypt,Baniswef,EGP,2017-03-14,2017-03-09,2017-03-18,14.0,monthly,2017-03-14,female,2017
1257119,300.0,300.0,Livestock,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-14,2017-03-09,2017-03-18,14.0,monthly,2017-03-14,male,2017
1257221,1150.0,1150.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2017-03-14,2017-03-09,2017-04-16,14.0,monthly,2017-03-14,male,2017
1257174,1150.0,1150.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-14,2017-03-09,2017-03-21,14.0,monthly,2017-03-14,male,2017
1257194,1150.0,1150.0,Dairy,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-14,2017-03-09,2017-03-29,14.0,monthly,2017-03-14,male,2017
1257226,400.0,400.0,Livestock,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-14,2017-03-09,2017-03-18,14.0,monthly,2017-03-14,male,2017
1257185,850.0,850.0,Dairy,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-14,2017-03-09,2017-03-18,14.0,monthly,2017-03-14,female,2017
1258127,1125.0,1125.0,Electrical Goods,Retail,EG,Egypt,Baniswef,EGP,2017-03-15,2017-03-09,2017-04-18,14.0,monthly,2017-03-15,male,2017
1258026,1125.0,1125.0,Carpentry,Construction,EG,Egypt,Baniswef,EGP,2017-03-15,2017-03-09,2017-03-20,14.0,monthly,2017-03-15,male,2017
1258038,1125.0,1125.0,Sewing,Services,EG,Egypt,Baniswef,EGP,2017-03-15,2017-03-09,2017-04-10,14.0,monthly,2017-03-15,male,2017
1258020,1125.0,1125.0,Carpentry,Construction,EG,Egypt,Baniswef,EGP,2017-03-15,2017-03-09,2017-03-21,14.0,monthly,2017-03-15,male,2017
1258047,500.0,500.0,Dairy,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-15,2017-03-09,2017-03-23,14.0,monthly,2017-03-15,male,2017
1258083,300.0,300.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2017-03-15,2017-03-09,2017-03-21,14.0,monthly,2017-03-15,male,2017
1257990,850.0,850.0,Agriculture,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-15,2017-03-09,2017-04-03,14.0,monthly,2017-03-15,male,2017
1258005,300.0,300.0,Barber Shop,Services,EG,Egypt,Baniswef,EGP,2017-03-15,2017-03-09,2017-03-19,14.0,monthly,2017-03-15,male,2017
1258114,850.0,850.0,Dairy,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-15,2017-03-09,2017-04-01,14.0,monthly,2017-03-15,male,2017
1258032,1125.0,1125.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-15,2017-03-09,2017-03-19,14.0,monthly,2017-03-15,female,2017
1257962,1125.0,1125.0,Home Products Sales,Retail,EG,Egypt,Baniswef,EGP,2017-03-15,2017-03-09,2017-03-21,14.0,monthly,2017-03-15,male,2017
1258101,575.0,575.0,Dairy,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-15,2017-03-09,2017-03-31,14.0,monthly,2017-03-15,male,2017
1258016,575.0,575.0,General Store,Retail,EG,Egypt,Baniswef,EGP,2017-03-15,2017-03-09,2017-04-12,14.0,monthly,2017-03-15,male,2017
1259130,300.0,300.0,Clothing Sales,Clothing,EG,Egypt,Minia,EGP,2017-03-16,2017-02-20,2017-03-21,14.0,monthly,2017-03-16,female,2017
1259155,450.0,450.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2017-03-16,2017-02-20,2017-03-21,14.0,monthly,2017-03-16,female,2017
1259148,300.0,300.0,Entertainment,Entertainment,EG,Egypt,Minia,EGP,2017-03-16,2017-02-20,2017-03-21,14.0,monthly,2017-03-16,male,2017
1259146,575.0,575.0,Cattle,Agriculture,EG,Egypt,Minia,EGP,2017-03-16,2017-02-20,2017-04-04,14.0,monthly,2017-03-16,male,2017
1259158,575.0,575.0,Cosmetics Sales,Retail,EG,Egypt,Minia,EGP,2017-03-16,2017-02-20,2017-04-19,14.0,monthly,2017-03-16,male,2017
1259173,575.0,575.0,Clothing Sales,Clothing,EG,Egypt,Minia,EGP,2017-03-16,2017-02-20,2017-03-23,14.0,monthly,2017-03-16,female,2017
1259131,575.0,575.0,Cattle,Agriculture,EG,Egypt,Minia,EGP,2017-03-16,2017-02-20,2017-03-21,8.0,monthly,2017-03-16,male,2017
1259159,175.0,175.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2017-03-16,2017-02-20,2017-03-21,14.0,monthly,2017-03-16,male,2017
1259167,450.0,450.0,Livestock,Agriculture,EG,Egypt,Minia,EGP,2017-03-16,2017-02-20,2017-03-22,14.0,monthly,2017-03-16,male,2017
1259172,575.0,575.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-03-16,2017-02-20,2017-03-23,14.0,monthly,2017-03-16,male,2017
1259143,300.0,300.0,Retail,Retail,EG,Egypt,Minia,EGP,2017-03-16,2017-02-20,2017-03-23,14.0,monthly,2017-03-16,male,2017
1259176,575.0,575.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2017-03-16,2017-02-20,2017-04-18,14.0,monthly,2017-03-16,male,2017
1261829,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-20,2017-03-09,2017-03-25,14.0,monthly,2017-03-20,female,2017
1261612,300.0,300.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-03-20,2017-02-20,2017-03-27,14.0,monthly,2017-03-20,male,2017
1261846,575.0,575.0,Retail,Retail,EG,Egypt,Baniswef,EGP,2017-03-20,2017-03-09,2017-04-05,14.0,monthly,2017-03-20,female,2017
1261768,575.0,575.0,Bakery,Food,EG,Egypt,Baniswef,EGP,2017-03-20,2017-03-09,2017-04-17,14.0,monthly,2017-03-20,male,2017
1261637,575.0,575.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2017-03-20,2017-02-20,2017-04-21,14.0,monthly,2017-03-20,male,2017
1261844,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-20,2017-03-09,2017-04-18,14.0,monthly,2017-03-20,male,2017
1261849,575.0,575.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2017-03-20,2017-03-09,2017-03-31,14.0,monthly,2017-03-20,female,2017
1261827,575.0,575.0,Dairy,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-20,2017-03-09,2017-03-25,14.0,monthly,2017-03-20,female,2017
1261839,400.0,400.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2017-03-20,2017-03-09,2017-04-21,14.0,monthly,2017-03-20,male,2017
1261761,575.0,575.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2017-03-20,2017-03-09,2017-04-18,14.0,monthly,2017-03-20,male,2017
1261650,175.0,175.0,Livestock,Agriculture,EG,Egypt,Minia,EGP,2017-03-20,2017-02-20,2017-03-24,14.0,monthly,2017-03-20,male,2017
1261754,575.0,575.0,Retail,Retail,EG,Egypt,Baniswef,EGP,2017-03-20,2017-03-09,2017-04-23,14.0,monthly,2017-03-20,male,2017
1261852,575.0,575.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2017-03-20,2017-03-09,2017-04-23,14.0,monthly,2017-03-20,male,2017
1261826,575.0,575.0,Retail,Retail,EG,Egypt,Baniswef,EGP,2017-03-20,2017-03-09,2017-04-21,14.0,monthly,2017-03-20,male,2017
1261835,575.0,575.0,Home Products Sales,Retail,EG,Egypt,Baniswef,EGP,2017-03-20,2017-03-09,2017-03-30,14.0,monthly,2017-03-20,female,2017
1262917,550.0,550.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2017-03-21,2017-03-09,2017-04-23,14.0,monthly,2017-03-21,male,2017
1262932,475.0,550.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2017-03-21,2017-03-09,,14.0,monthly,2017-03-21,male,2017
1262907,550.0,550.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2017-03-21,2017-03-09,2017-04-04,14.0,monthly,2017-03-21,female,2017
1262965,550.0,550.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-21,2017-03-09,2017-03-27,14.0,monthly,2017-03-21,female,2017
1262935,500.0,550.0,Mobile Phones,Retail,EG,Egypt,Baniswef,EGP,2017-03-21,2017-03-09,,14.0,monthly,2017-03-21,male,2017
1262893,550.0,550.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-21,2017-03-09,2017-03-29,14.0,monthly,2017-03-21,female,2017
1262920,550.0,550.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2017-03-21,2017-03-09,2017-03-30,14.0,monthly,2017-03-21,female,2017
1262944,550.0,550.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-21,2017-03-09,2017-04-19,14.0,monthly,2017-03-21,male,2017
1262938,175.0,175.0,Farm Supplies,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-21,2017-03-09,2017-03-26,14.0,monthly,2017-03-21,female,2017
1262953,225.0,225.0,Animal Sales,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-21,2017-03-09,2017-03-28,14.0,monthly,2017-03-21,female,2017
1262955,275.0,275.0,Poultry,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-21,2017-03-09,2017-03-27,14.0,monthly,2017-03-21,female,2017
1262923,225.0,225.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2017-03-21,2017-03-09,2017-04-01,14.0,monthly,2017-03-21,male,2017
1262958,550.0,550.0,Dairy,Agriculture,EG,Egypt,Baniswef,EGP,2017-03-21,2017-03-09,2017-03-30,14.0,monthly,2017-03-21,female,2017
1262914,550.0,550.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2017-03-21,2017-03-09,2017-04-24,14.0,monthly,2017-03-21,male,2017
1262916,175.0,175.0,Fruits & Vegetables,Food,EG,Egypt,Baniswef,EGP,2017-03-21,2017-03-09,2017-03-28,14.0,monthly,2017-03-21,male,2017
1262946,550.0,550.0,Retail,Retail,EG,Egypt,Baniswef,EGP,2017-03-21,2017-03-09,2017-03-30,14.0,monthly,2017-03-21,female,2017
1262963,550.0,550.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2017-03-21,2017-03-09,2017-04-07,14.0,monthly,2017-03-21,female,2017
1264170,575.0,575.0,Shoe Sales,Retail,EG,Egypt,Baniswef,EGP,2017-03-22,2017-03-09,2017-04-27,14.0,monthly,2017-03-22,male,2017
1264166,575.0,575.0,Carpentry,Construction,EG,Egypt,Baniswef,EGP,2017-03-22,2017-03-09,2017-04-21,14.0,monthly,2017-03-22,male,2017
1266858,575.0,575.0,Carpentry,Construction,EG,Egypt,Minia,EGP,2017-03-26,2017-03-09,2017-04-14,14.0,monthly,2017-03-26,male,2017
1266857,575.0,575.0,Auto Repair,Services,EG,Egypt,Minia,EGP,2017-03-26,2017-03-09,2017-04-27,14.0,monthly,2017-03-26,male,2017
1266852,575.0,575.0,Clothing Sales,Clothing,EG,Egypt,Minia,EGP,2017-03-26,2017-03-09,2017-04-08,14.0,monthly,2017-03-26,female,2017
1266841,575.0,575.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2017-03-26,2017-03-09,2017-04-19,14.0,monthly,2017-03-26,male,2017
1266859,225.0,225.0,Services,Services,EG,Egypt,Minia,EGP,2017-03-26,2017-03-09,2017-04-23,14.0,monthly,2017-03-26,male,2017
1266840,575.0,575.0,Carpentry,Construction,EG,Egypt,Minia,EGP,2017-03-26,2017-03-09,2017-04-21,14.0,monthly,2017-03-26,male,2017
1266854,175.0,175.0,Fruits & Vegetables,Food,EG,Egypt,Minia,EGP,2017-03-26,2017-03-09,2017-04-01,14.0,monthly,2017-03-26,female,2017
1266849,300.0,300.0,Poultry,Agriculture,EG,Egypt,Minia,EGP,2017-03-26,2017-03-09,2017-04-01,14.0,monthly,2017-03-26,female,2017
1266855,300.0,300.0,Clothing Sales,Clothing,EG,Egypt,Minia,EGP,2017-03-26,2017-03-09,2017-04-25,14.0,monthly,2017-03-26,male,2017
1266856,575.0,575.0,Cattle,Agriculture,EG,Egypt,Minia,EGP,2017-03-26,2017-03-09,2017-04-28,14.0,monthly,2017-03-26,male,2017
1266850,575.0,575.0,Cattle,Agriculture,EG,Egypt,Minia,EGP,2017-03-26,2017-03-09,2017-04-01,14.0,monthly,2017-03-26,female,2017
1266844,850.0,850.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2017-03-26,2017-03-09,2017-04-30,14.0,monthly,2017-03-26,male,2017
1266845,575.0,575.0,Construction Supplies,Construction,EG,Egypt,Minia,EGP,2017-03-26,2017-03-09,2017-04-26,14.0,monthly,2017-03-26,male,2017
1267332,125.0,125.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2017-03-27,2017-03-09,2017-04-03,14.0,monthly,2017-03-27,male,2017
1268524,550.0,550.0,Veterinary Sales,Agriculture,EG,Egypt,Minia,EGP,2017-03-28,2017-02-28,2017-04-03,14.0,monthly,2017-03-28,male,2017
1269494,275.0,275.0,Veterinary Sales,Agriculture,EG,Egypt,Minia,EGP,2017-03-29,2017-03-09,2017-04-19,14.0,monthly,2017-03-29,male,2017
1274070,350.0,350.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2017-04-05,2017-04-03,2017-04-24,14.0,monthly,2017-04-05,male,2017
1274075,300.0,300.0,Clothing Sales,Clothing,EG,Egypt,Baniswef,EGP,2017-04-05,2017-04-03,2017-04-17,14.0,monthly,2017-04-05,female,2017
1274085,1125.0,1125.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2017-04-05,2017-04-03,2017-04-18,14.0,monthly,2017-04-05,female,2017
1274079,400.0,400.0,Home Products Sales,Retail,EG,Egypt,Minia,EGP,2017-04-05,2017-04-03,2017-04-24,14.0,monthly,2017-04-05,male,2017
1274082,350.0,350.0,Cafe,Food,EG,Egypt,Baniswef,EGP,2017-04-05,2017-04-03,2017-04-17,14.0,monthly,2017-04-05,male,2017
1274783,400.0,400.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-04-06,2017-04-03,2017-04-21,14.0,monthly,2017-04-06,male,2017
1274867,575.0,575.0,Home Products Sales,Retail,EG,Egypt,Baniswef,EGP,2017-04-06,2017-04-03,2017-05-08,14.0,monthly,2017-04-06,male,2017
1274790,575.0,575.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2017-04-06,2017-04-03,2017-05-01,14.0,monthly,2017-04-06,male,2017
1274870,125.0,125.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2017-04-06,2017-04-03,2017-04-17,14.0,monthly,2017-04-06,male,2017
1274848,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-04-06,2017-04-03,2017-05-02,14.0,monthly,2017-04-06,male,2017
1274796,575.0,575.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2017-04-06,2017-04-03,2017-04-21,14.0,monthly,2017-04-06,male,2017
1274881,300.0,300.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-04-06,2017-04-03,2017-04-18,14.0,monthly,2017-04-06,female,2017
1274770,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-04-06,2017-04-03,2017-04-18,14.0,monthly,2017-04-06,female,2017
1274818,300.0,300.0,Livestock,Agriculture,EG,Egypt,Baniswef,EGP,2017-04-06,2017-04-03,2017-04-18,14.0,monthly,2017-04-06,male,2017
1274779,850.0,850.0,Dairy,Agriculture,EG,Egypt,Baniswef,EGP,2017-04-06,2017-04-03,2017-05-06,14.0,monthly,2017-04-06,male,2017
1274854,1125.0,1125.0,Dairy,Agriculture,EG,Egypt,Baniswef,EGP,2017-04-06,2017-04-03,2017-04-28,14.0,monthly,2017-04-06,male,2017
1274858,575.0,575.0,Dairy,Agriculture,EG,Egypt,Baniswef,EGP,2017-04-06,2017-04-03,2017-04-18,14.0,monthly,2017-04-06,female,2017
1274837,575.0,575.0,Clothing,Clothing,EG,Egypt,Baniswef,EGP,2017-04-06,2017-04-03,2017-04-18,14.0,monthly,2017-04-06,female,2017
1276869,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-04-10,2017-04-03,2017-04-26,14.0,monthly,2017-04-10,male,2017
1276720,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-04-10,2017-04-03,2017-05-02,14.0,monthly,2017-04-10,male,2017
1276771,175.0,175.0,Retail,Retail,EG,Egypt,Baniswef,EGP,2017-04-10,2017-04-03,2017-04-23,14.0,monthly,2017-04-10,male,2017
1276856,350.0,350.0,Furniture Making,Manufacturing,EG,Egypt,Baniswef,EGP,2017-04-10,2017-04-03,2017-04-21,14.0,monthly,2017-04-10,male,2017
1276724,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-04-10,2017-04-03,2017-05-10,14.0,monthly,2017-04-10,male,2017
1276868,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-04-10,2017-04-03,2017-05-11,14.0,monthly,2017-04-10,male,2017
1276879,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-04-10,2017-04-03,2017-04-22,14.0,monthly,2017-04-10,female,2017
1276781,575.0,575.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2017-04-10,2017-04-03,2017-04-27,14.0,monthly,2017-04-10,male,2017
1276876,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-04-10,2017-04-03,2017-04-20,14.0,monthly,2017-04-10,female,2017
1276735,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-04-10,2017-04-03,2017-05-02,14.0,monthly,2017-04-10,male,2017
1276885,1125.0,1125.0,Grocery Store,Food,EG,Egypt,Baniswef,EGP,2017-04-10,2017-04-03,2017-04-22,14.0,monthly,2017-04-10,female,2017
1276728,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-04-10,2017-04-03,2017-05-11,14.0,monthly,2017-04-10,male,2017
1280747,575.0,575.0,Cattle,Agriculture,EG,Egypt,Baniswef,EGP,2017-04-18,2017-04-03,2017-04-30,14.0,monthly,2017-04-18,male,2017
1286868,575.0,575.0,Clothing Sales,Clothing,EG,Egypt,Minia,EGP,2017-04-26,2017-04-11,2017-05-23,14.0,monthly,2017-04-26,male,2017
1286871,575.0,575.0,Fish Selling,Food,EG,Egypt,Minia,EGP,2017-04-26,2017-04-11,2017-05-07,14.0,monthly,2017-04-26,female,2017
1286864,575.0,575.0,Sewing,Services,EG,Egypt,Minia,EGP,2017-04-26,2017-04-11,2017-05-06,14.0,monthly,2017-04-26,female,2017
1286890,575.0,575.0,Grocery Store,Food,EG,Egypt,Minia,EGP,2017-04-26,2017-04-11,2017-05-22,14.0,monthly,2017-04-26,male,2017
1286834,175.0,175.0,Clothing Sales,Clothing,EG,Egypt,Minia,EGP,2017-04-26,2017-04-11,2017-05-06,14.0,monthly,2017-04-26,male,2017
1286818,575.0,575.0,Fruits & Vegetables,Food,EG,Egypt,Minia,EGP,2017-04-26,2017-04-11,2017-05-13,14.0,monthly,2017-04-26,male,2017
1286857,575.0,575.0,Retail,Retail,EG,Egypt,Minia,EGP,2017-04-26,2017-04-11,2017-05-24,14.0,monthly,2017-04-26,male,2017
1286826,725.0,725.0,Wholesale,Wholesale,EG,Egypt,Minia,EGP,2017-04-26,2017-04-11,2017-05-17,14.0,monthly,2017-04-26,male,2017
1286832,575.0,575.0,Fruits & Vegetables,Food,EG,Egypt,Minia,EGP,2017-04-26,2017-04-11,2017-05-18,14.0,monthly,2017-04-26,male,2017
